,FIPST,YEAR,V33,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,PPR,PPE
194,24,1998,830744.0,9319620505.324368,464919981.4349981,3592930644.6424,5261769879.246969,9316933775.709316,11218.402426408578,11215.168301798529
195,24,1999,841671.0,9580272120.661362,520268721.6769222,3757374341.925558,5302629057.058881,9638928497.60368,11382.442926822194,11452.133312902168
196,24,2000,846582.0,10036698897.984419,553335303.031843,3793626285.196478,5689737309.756099,9950998559.586723,11855.554332580208,11754.323337357424
197,24,2001,852920.0,10346623084.831514,614408080.988799,3853138225.4518075,5879076778.390908,10500648414.236635,12130.824795797396,12311.410699991366
198,24,2002,860640.0,10918597153.835997,682923322.1380588,4058568916.319203,6177104915.378735,11097040660.787582,12686.602009941435,12893.940161725674
199,24,2003,866743.0,11018553241.139296,723227110.9309171,4201019399.9796143,6094306730.228765,11058492902.029444,12712.59559193359,12758.675757438414
200,24,2004,869113.0,11252354993.86967,717238126.6522543,4238618056.0994434,6296498811.117973,11003769456.423717,12946.941299773069,12660.919185909906
201,24,2005,865561.0,11816806751.10518,800411710.7019414,4448515460.665669,6567879579.73757,11669423199.285254,13652.194069632505,13481.91889339429
202,24,2006,860021.0,12361469189.675909,766483598.3382248,4841147681.778346,6753837909.559339,12232245465.92534,14373.450403741199,14223.193928898645
203,24,2007,851640.0,13117266780.926798,743419250.6618478,5263581139.771207,7110266390.493743,12967004809.325071,15402.361069145176,15225.922701288186
204,24,2008,845700.0,14172143698.718468,759125067.6664227,5950265070.118399,7462753560.933646,13784334709.732042,16757.88541884648,16299.319746638337
205,24,2009,843781.0,14276808464.87047,754505271.9383291,6186421800.064402,7335881392.867741,13852962674.859114,16920.040229479535,16417.72293386449
206,24,2010,848412.0,14238569658.053041,1073143873.1343738,5923643124.890233,7241782655.755081,14108147963.685095,16782.612289846256,16628.887808853593
207,24,2011,852211.0,13923146852.782059,1300732611.7613392,5704682763.793185,6917731473.084956,13719908805.882341,16337.675590648396,16099.192343072715
208,24,2012,854086.0,13954369144.046364,872227212.1699035,6068145915.521872,7013996012.295995,13405675739.197876,16338.365391829819,15695.931954390864
209,24,2013,859638.0,13814726998.0,828431998.0,6093651998.0,6892642998.0,13284636998.0,16070.400561631757,15453.757276900276
210,25,1990,821203.0,9474424456.521461,387213629.9253779,2845516318.6969833,6241694507.8991,8924630881.950378,11537.25017629193,10867.752409514309
211,25,1992,850037.0,9160552655.057013,454815016.4983964,2389146861.108801,6316590777.449815,8694629080.454922,10776.651669347348,10228.530146869985
212,25,1995,893727.0,11201055577.184729,406462846.346932,3203245761.016624,7591346969.821173,10251972673.487911,12532.972123685118,11471.033854284264
213,25,1996,912330.0,10589272525.313463,448785100.4117522,4497392070.762938,5643095354.138774,11108831428.3073,11606.844590568615,12176.33030625684
214,25,1997,928519.0,11012051372.5989,493434595.6079327,4848841442.394351,5669775334.596615,10854828199.249819,11859.801870073632,11690.47504601394
215,25,1998,942331.0,11042025697.073256,524312426.15408194,4550219552.042328,5967493718.876845,11573973865.95777,11717.778251032021,12282.28071235879
216,25,1999,957402.0,11731075401.29321,578616027.5376456,4994999841.007553,6157459532.74801,12129905759.625292,12253.029972042264,12669.605619818312
217,25,2000,958907.0,12803529635.602983,650565799.5088077,5311911223.949865,6841052612.14431,12806366517.157862,13352.212086889536,13355.170540164854
218,25,2001,965934.0,13963384423.983435,645175782.5183548,5694873156.944183,7623335484.520897,13909192957.89251,14455.83696606956,14399.734306787532
219,25,2002,959641.0,14527308620.203844,777112452.3650683,6063342857.282835,7686853310.555941,14903385210.778316,15138.274229846207,15530.16723001447
220,25,2003,967200.0,14679407691.288786,902263520.3601357,6024864730.020384,7752279440.908266,14414189296.95583,15177.220524492128,14903.00795797749
221,25,2004,962488.0,14775317296.587397,954407883.1222975,5828864959.496602,7992044453.968498,14840805103.227299,15351.170400656838,15419.210528575213
222,25,2005,955075.0,15478981566.16812,908200411.3996156,6483200301.231063,8087580853.537441,15180769461.17132,16207.084853198043,15894.845390331986
223,25,2006,949815.0,16363417844.392538,865954375.8298539,7136446446.035714,8361017022.526971,15604633934.597574,17228.00528986438,16429.12981432971
224,25,2007,945064.0,16383192869.436182,847374603.753292,7286570849.307645,8249247416.375245,16000394485.852505,17335.537984132483,16930.48776151933
225,25,2008,937671.0,15833516329.865341,802943861.9713348,6615570007.0578985,8415002460.836109,15831316625.958435,16886.004078045862,16883.658155108173
226,25,2009,958817.0,17001355336.262896,1311561072.8666072,6490435370.713054,9199358892.683235,16816913378.64797,17731.595639483752,17539.231551639125
227,25,2010,956835.0,15939356753.56837,1167578285.3057075,6135455886.820382,8636321976.762697,15873183867.57528,16658.41733796148,16589.259242790326
228,25,2011,954623.0,15945492871.064327,1240063414.3852985,5989382473.1104355,8716046803.366394,15692038478.01176,16703.44509933694,16437.943018355687
229,25,2012,953345.0,16446274390.422037,1029088781.2468535,6294754410.566299,9122431158.02295,16326490082.230436,17251.12565799583,17125.479319900387
230,25,2013,954759.0,15681422986.0,855070986.0,5480930986.0,9345420986.0,15300509986.0,16424.483022417175,16025.52056173338
231,29,1990,808098.0,6584261323.687735,361191496.1317686,2587748317.9380064,3635321509.6179605,6709648962.000128,8147.850042553917,8303.013943853502
232,29,1992,825044.0,6713450698.105474,423712381.98717177,2492573829.3027673,3797164486.8155355,7002371162.01152,8137.082019995872,8487.269966221826
233,29,1995,862505.0,7418206070.138355,478951915.7142075,2782724465.550147,4156529688.874001,7578376995.666081,8600.768772515354,8786.473116870142
234,29,1996,873867.0,7798921938.045904,482052589.7938583,3045482036.2634153,4271387311.988631,7838678362.697907,8924.609738147687,8970.104561332453
235,29,1997,899750.0,8054883368.803863,488291205.0773544,3161569884.6407433,4405022279.085765,8022332266.600041,8952.357175664198,8916.17923489863
236,29,1998,909441.0,8561090995.866774,553116168.3835181,3304817479.4386783,4703157348.044578,8359799212.351105,9413.574927748774,9192.23920226942
237,29,1999,911563.0,8725175927.752762,563886902.5088798,3320873672.942618,4840415352.301265,8709932150.425232,9571.665291101945,9554.942610028305
238,29,2000,913517.0,9030482578.92954,592400934.2479676,3333030087.7201905,5105051556.961383,9075596706.77507,9885.401781170509,9934.786880567159
239,29,2001,911673.0,9317120740.6603,610616388.7024661,3438568905.0945973,5267935446.8632345,9341989084.725622,10219.80550116138,10247.083202777336
240,29,2002,909918.0,9655712683.747972,705237988.1329626,3407503891.8485055,5542970803.766504,9890621490.914986,10611.629491611302,10869.794301151298
241,29,2003,921625.0,9652940773.039637,708821023.7916193,3414946746.9898067,5529173002.258209,10011168087.558323,10473.826961117195,10862.51793034946
242,29,2004,914055.0,9735920931.856083,765017659.3885113,3298044530.7134027,5672858741.7541685,9738980844.62631,10651.351321152539,10654.698945497055
243,29,2005,902656.0,9949546829.325792,827859592.0119478,3354727529.835715,5766959707.478129,9746878640.07894,11022.523341478694,10797.99906063765
244,29,2006,913762.0,10222908719.815218,855993199.8966556,3394241809.515935,5972673710.402628,10001242509.991316,11187.71487522486,10945.128501722895
245,29,2007,916254.0,10085778130.688807,829108123.0122955,3099220014.7963767,6157449992.880134,10421465442.556976,11007.622483163846,11373.991756169115
246,29,2008,912929.0,10269797555.934866,802783726.1237096,3163285664.025034,6303728165.786121,10887372272.29131,11249.283959579403,11925.760132815705
247,29,2009,910969.0,10501851951.161104,847828398.3454291,3323750316.734409,6330273236.081265,11315824329.79315,11528.220994524625,12421.74468043715
248,29,2010,917807.0,10478192300.80635,1580565110.740826,2786251332.2799907,6111375821.462026,11055949755.521626,11416.553045254994,12046.050809725384
249,29,2011,918702.0,10537555556.865486,1438885541.1501257,3068818574.707347,6029851399.58222,10437082474.41171,11470.047476619715,11360.683305807228
250,29,2012,916576.0,10413414896.708868,1046022246.1541027,3281863756.565419,6085528851.374116,10279683232.620424,11361.212705448177,11215.30918616724
251,29,2013,917761.0,10359390972.0,926471972.0,3341588972.0,6091329972.0,10242355972.0,11287.678351989243,11160.156044983389
252,30,1990,148112.0,1260391277.0521078,106832492.96192358,589505187.1771159,564053596.9130684,1267442838.4877863,8509.717491169573,8557.327147616576
253,30,1992,155504.0,1376282445.890248,116112739.001069,560250855.6093359,699918851.2798431,1296649806.607079,8850.463305704343,8338.369473499582
254,30,1995,164109.0,1393131768.970797,136741196.16646612,687141097.7496444,569249475.0546865,1375323278.9975934,8489.06378669541,8380.547556792091
255,30,1996,165390.0,1402974937.389757,134195755.86547658,671691685.9260441,597087495.5982362,1372729874.941558,8482.828087488704,8299.956919653896
256,30,1997,164464.0,1436748963.6823797,131416240.38781019,675350107.1306199,629982616.1639497,1410744654.5607932,8735.948071811337,8577.832562510905
257,30,1998,162164.0,1480039314.6873877,146975542.83523333,683608339.208118,649455432.6440364,1439323928.1273959,9126.805670107964,8875.730298508892
258,30,1999,159813.0,1467428938.5737152,161079176.95482513,652095229.7913852,654254531.827505,1435218417.5271397,9182.16251852925,8980.611198883316
259,30,2000,157381.0,1494768719.3597565,177104202.13414636,658983099.0006776,658681418.2249324,1422861821.273713,9497.771137302192,9040.874192397514
260,30,2001,154700.0,1499762967.2628014,169413127.10843375,707641347.4256401,622708492.7287275,1485493468.8111825,9694.653957742737,9602.414148747139
261,30,2002,151751.0,1513715303.009034,196828823.17118368,717954628.0287236,598931851.8091266,1507450878.2024553,9974.993924317032,9933.71297851385
262,30,2003,149801.0,1526723581.8663645,217584343.0192525,700636552.872027,608502685.9750848,1538471583.8346543,10191.678172150816,10270.102227853313
263,30,2004,148168.0,1567314207.6899319,236603654.1074737,691389818.7770227,639320734.8054354,1531087356.5009263,10577.953456143918,10333.454973414815
264,30,2005,146494.0,1542461185.8118196,228657193.59718364,689860328.8606783,623943663.3539575,1512947257.981651,10529.176524716504,10327.708015220085
265,30,2006,145203.0,1589671941.8089368,219823045.59960312,724505677.578438,645343218.6308956,1591938051.5542967,10947.92767235482,10963.534166334694
266,30,2007,144225.0,1656438808.9147215,214181171.73926055,789258477.3657422,652999159.8097187,1620629405.902233,11485.101812547906,11236.813353456288
267,30,2008,142635.0,1690964220.9894602,201141444.6070064,829166107.0199679,660656669.362486,1685405992.2783058,11855.18435860385,11816.216162080176
268,30,2009,141726.0,1745991823.2732968,212508173.38617578,830874870.7856919,702608779.1014292,1761791081.9676013,12319.488472639436,12430.965962262402
269,30,2010,141627.0,1734950579.6859531,273546857.4799095,795838314.5363315,665565119.21832,1755158202.200634,12250.140013457554,12392.822005695481
270,30,2011,141526.0,1690416626.8107543,274025270.4921942,739332204.0779414,677058880.9016752,1715706037.7311144,11944.21256031227,12122.90347873263
271,30,2012,142224.0,1652169996.8239303,217301007.23107317,772176664.3332684,662692051.3045405,1676743764.6447966,11616.675081729738,11789.457226943388
272,30,2013,142733.0,1671055871.0,210592871.0,788331871.0,672130871.0,1679558871.0,11707.564970959764,11767.137739695796
273,33,1990,171696.0,1680869377.6994705,43077819.43044837,134377264.80005103,1503414293.4689713,1786382488.7492824,9789.799283032049,10404.333757043161
274,33,1992,174805.0,1766994557.4504094,53027551.31250741,143270681.52987286,1570696324.6080291,1770872840.4768972,10108.375375134632,10130.561714349687
275,33,1995,186239.0,1831366771.4781797,53754152.66870829,127823956.74559769,1649788662.0638735,1884139462.1705124,9833.422491949483,10116.78253303826
276,33,1996,191004.0,1885311204.600999,60332691.35586017,126001785.6471151,1698976727.598024,1923520027.8450751,9870.532578380553,10070.57458401434
277,33,1997,193524.0,1943551440.2658083,64346079.55819748,137219970.2782681,1741985390.4293427,2077488580.5835323,10042.947852802796,10735.043615177095
278,33,1998,196734.0,2029481237.4111748,74280928.29865547,182384638.40550068,1772815670.7070186,2041410031.0796988,10315.864250262663,10376.498373843357
279,33,1999,201252.0,2095373270.1385758,81429741.16263944,178596934.27635196,1835346594.6995845,2085964083.54595,10411.689176448313,10364.935918877576
280,33,2000,203178.0,2146753636.0602984,73933435.31504066,1170626930.5216804,902193270.2235774,2219173256.1822495,10565.876404238148,10922.310762888943
281,33,2001,204721.0,2312682321.889119,100898221.07257155,1163327242.1522026,1048456858.664345,2362957109.3067584,11296.751783593863,11542.328873475406
282,33,2002,203072.0,2444018002.184387,110658985.5640491,1222051092.0176046,1111307924.6027334,2533287027.0071807,12035.228895093302,12474.821871095872
283,33,2003,203702.0,2568936109.612684,128274454.17440541,1212500937.0033972,1228160718.434881,2687976282.192525,12611.246377613787,13195.630294216675
284,33,2004,203359.0,2706637762.538604,147203881.0067943,1194257684.1105618,1365176197.4212475,2757757175.8801727,13309.65318741046,13561.028407300255
285,33,2005,202195.0,2782596066.599103,150248819.56902066,1048479244.3545976,1583868002.675485,2783274808.2099414,13761.943008477476,13765.299874922435
286,33,2006,201014.0,2841695842.7369676,150328243.01599765,1069702024.8625519,1621665574.858418,2882367948.090198,14136.805609245961,14339.140299134378
287,33,2007,198601.0,2921336985.097919,153989870.6728684,1052622524.8853645,1714724589.5396862,2930400566.1126575,14709.578426583546,14755.215563429478
288,33,2008,195644.0,2938128170.2701235,147164843.96759596,1091015267.861497,1699948058.4410303,2938667005.757403,15017.726944195187,15020.481107304098
289,33,2009,196998.0,3057956835.94982,159476957.15851653,1088290943.953335,1810188934.8379686,2994150633.878616,15522.781124426745,15198.888485561356
290,33,2010,196345.0,3105203600.068329,197829373.46470466,1133504793.6960218,1773869020.5289457,3052205464.3184853,15815.03781643703,15545.114285153608
291,33,2011,194527.0,3052052337.366938,191353818.53962553,1098830344.7318923,1761867766.0513601,3108222605.604276,15689.607804402154,15978.360873319778
292,33,2012,190544.0,3006627009.7023616,189985577.44533733,1044402669.5684953,1772238324.3604522,3005067495.224445,15779.174414845713,15770.989877531934
293,33,2013,186806.0,2976256791.0,163889791.0,1020088791.0,1792277791.0,2890009791.0,15932.34045480338,15470.647575559671
294,34,1990,1077279.0,14867141277.689903,589710226.2580521,4885526801.71886,9391904249.712992,14605841255.893232,13800.641502981032,13558.085933071408
295,34,1992,1104263.0,17956476976.22045,690742793.7937996,7480527266.296471,9785206916.13018,15803601558.754005,16261.051014314933,14311.447145067801
296,34,1995,1117657.0,17339892328.464394,546888346.8172371,6140241678.937437,10652762302.70972,17513987172.49808,15514.502506998475,15670.270192463415
297,34,1996,1093049.0,16727125058.92307,484647272.76856875,5624090452.396132,10618387333.75837,16811092089.246628,15303.179508807996,15379.998599556497
298,34,1997,1116162.0,17054716715.481258,498145500.14017236,5741302423.28159,10815268792.059494,17527043672.297787,15279.786191862164,15702.956804028257
299,34,1998,1138270.0,17951922697.99345,559394255.1914523,6194289426.174529,11198239016.62747,18152637120.464184,15771.234151821143,15947.567027563042
300,34,1999,1257772.0,20943180930.74941,747721263.0321676,8208105602.291259,11987354065.425982,20873613365.668613,16651.015391302564,16595.70523566164
301,34,2000,1286143.0,21234940482.50339,787408469.9525747,8286410620.054202,12161121392.496614,21596370285.7893,16510.559465396454,16791.57783060616
302,34,2001,1309753.0,22251739582.33246,825306163.3965551,8762967938.998966,12663465479.936937,22668928354.230988,16989.264069127887,17307.78883822445
303,34,2002,1337245.0,23516860530.97058,944412872.478573,9588166461.753532,12984281196.738474,23659073464.43363,17586.052317242225,17692.400019767232
304,34,2003,1362260.0,25221554568.681763,1025328178.2536805,10394579461.05549,13801646929.372591,25254110096.82672,18514.493979623392,18538.392154821195
305,34,2004,1374884.0,26575829578.134647,1127354004.8949966,10927877206.36195,14520598366.8777,26659971629.29277,19329.506764304948,19390.70614633145
306,34,2005,1382011.0,27657713861.493484,1140424278.8393426,11254169320.347767,15263120262.306376,27662098842.445053,20012.65826501633,20015.831163749823
307,34,2006,1385808.0,27843997827.87193,1157683937.9541976,11134241914.406181,15552071975.511549,28143147426.036537,20092.24786396956,20308.114418473942
308,34,2007,1379492.0,28647856100.775723,1139231574.8546383,11479743857.714832,16028880668.206253,28957955958.32015,20766.960664342903,20991.75345585197
309,34,2008,1370360.0,28295911223.468525,1081235079.1676824,11337020748.435339,15877655395.865505,28560594139.61364,20648.523908657964,20841.672363184593
310,34,2009,1374181.0,29103710198.246685,1130109572.8767064,11454737275.875877,16518863349.494102,28712550957.04742,21178.94964218446,20894.300646746986
311,34,2010,1392849.0,28872540948.148083,2588050995.3684835,9915483418.24171,16369006410.610624,28915981727.77758,20729.124943298295,20760.313377672366
312,34,2011,1398684.0,27573856932.99178,1367072864.515858,9860713996.709007,16346069972.34501,27020367949.70556,19714.14338978052,19318.422138028
313,34,2012,1353092.0,28460751601.97274,1428371157.3580308,10806728097.729563,16225652298.182028,27351504567.98665,21033.86288735189,20214.076033253208
314,34,2013,1369313.0,28523098989.0,1159631989.0,10782987989.0,16580478989.0,27510764989.0,20830.22580593334,20090.925149326707
315,35,1990,254937.0,2111989898.1216915,259201491.37700108,1583260077.48262,269528329.2620703,2050545925.8849416,8284.360050215118,8043.34375114221
316,35,1992,308772.0,2208222301.5649123,268159364.05748895,1644679221.9651973,295383715.54222584,2224416125.4691763,7151.62741947104,7204.073314514193
317,35,1995,327253.0,2516739097.410587,314690036.5279448,1858038994.3782125,344010066.5044295,2355329878.7350974,7690.499697208541,7197.275131886025
318,35,1996,329661.0,2599909471.21188,320102488.90925515,1903411606.0965893,376395376.20603555,2439502516.068962,7886.615253887721,7400.033719696787
319,35,1997,332849.0,2566104875.8072886,335642514.5026477,1868053607.6497767,362408753.6548645,2650825690.0321875,7709.516554976248,7964.048833050986
320,35,1998,331673.0,2735009288.765911,362835688.9550635,1976909941.8690245,395263657.9418229,2763241386.3964005,8246.101698859753,8331.221975850915
321,35,1999,328715.0,2892593455.623092,387875816.33148223,2111493914.2903593,393223725.0012506,2935473222.287257,8799.700213324893,8930.146851489155
322,35,2000,324489.0,2964987658.282521,400737590.8197833,2125412765.0406508,438837302.4220868,2928915836.7378054,9137.405761928821,9026.240756197607
323,35,2001,320303.0,3130261695.2795563,430467588.77776736,2232997579.798099,466796526.7036898,3054912007.3465743,9772.814164336756,9537.569137181275
324,35,2002,320068.0,3317013582.63609,462659566.8033356,2397882462.6175585,456471553.2151957,3321266708.760713,10363.465209380787,10376.753404778714
325,35,2003,320264.0,3325787554.731596,485664706.1404303,2412942348.0022645,427180500.5889014,3366156510.9399767,10384.518880459858,10510.567878187921
326,35,2004,323066.0,3522282733.214947,606928332.9524397,2453805840.704138,461548559.5583693,3555259737.5077205,10902.672312205392,11004.747443270786
327,35,2005,326102.0,3558313034.1945796,573635669.1615103,2508206718.5619793,476470646.47109014,3592554295.9505005,10911.6565804398,11016.658272413233
328,35,2006,326761.0,3575433519.680872,516541284.81253344,2538879561.1343055,520012673.73403317,3582022687.3341317,10942.044857497902,10962.20995569891
329,35,2007,327816.0,3677287055.030546,499374438.98559093,2652158628.448351,525753987.59660435,3684605781.537303,11217.533784289193,11239.85949904002
330,35,2008,329045.0,3861990827.183071,505825862.68931687,2751132780.20266,605032184.2910942,3894897661.8710876,11736.968582361293,11836.975677706963
331,35,2009,329843.0,4032982840.030701,566132502.1946485,2849663969.934867,617186367.9011855,4295541544.756847,12226.977198335879,13022.988345233483
332,35,2010,334405.0,3919053370.7814364,812538713.1980847,2488966923.034571,617547708.908657,4106610875.866151,11719.481977785728,12280.35129817482
333,35,2011,338118.0,3763610929.288815,664806273.6782241,2475848731.213039,622955866.4014418,3872289425.67117,11131.05758725893,11452.479387879885
334,35,2012,337225.0,3575955510.3512063,501670516.4217075,2457759278.1248884,616525663.0428977,3721598131.145094,10604.064082885927,11035.94968091065
335,35,2013,338218.0,3624038988.0,528188988.0,2493015988.0,602833988.0,3645288988.0,10715.097919093603,10777.927218539522
336,36,1990,2515948.0,35425124417.281075,1802971041.8712928,14343676504.05957,19278476871.350212,36059165875.78608,14080.229168997561,14332.238136792208
337,36,1992,2619299.0,35952214927.18849,1987107041.8903666,14440067972.178997,19525039913.119133,37879022637.09169,13725.8918997749,14461.511510175695
338,36,1995,2738361.0,38316763231.16865,2091452666.4606798,15184636989.754454,21040673574.95351,40574688359.39789,13992.590177543663,14817.14367075703
339,36,1996,2788343.0,38654933459.520775,2243349235.89151,15274254085.737436,21137330137.89183,40063143804.74445,13863.048218788283,14368.083053176906
340,36,1997,2818497.0,38861901609.19686,2102938494.9018793,15206511022.305574,21552452091.989407,40966526509.2332,13788.16497203895,14534.883843847698
341,36,1998,2834992.0,39873358353.077545,2176302436.2046924,15767854469.912066,21929201446.960785,42664538869.24747,14064.71635654617,15049.262526754033
342,36,1999,2853296.0,42394986507.787636,2516407798.43664,17631203190.61233,22247375518.738663,44679835801.70093,14858.25042609937,15659.025842990326
343,36,2000,2862977.0,43270491624.241066,2628015643.0894313,18621639555.995937,22020836425.155697,45674825241.751366,15113.810423290535,15953.612355862922
344,36,2001,2858991.0,45355637666.56392,2522031888.7448235,21095408946.557323,21738196831.26177,50220430180.1299,15864.211418141547,17565.788132991638
345,36,2002,2848926.0,46431004912.16122,2859942395.621959,22456403624.686123,21114658891.853138,51414964192.88394,16297.722338930958,18047.139235235994
346,36,2003,2882030.0,48302642680.65231,3290851273.789354,22175048312.439407,22836743094.423553,52843219481.06001,16759.93750261181,18335.41617577194
347,36,2004,2845632.0,50483814822.29771,3782390118.746139,21839148743.421864,24862275960.129707,53133737514.80852,17740.809360556006,18672.034020846164
348,36,2005,2819260.0,52544109025.78834,3772361179.447407,22908342901.438015,25863404944.902916,53934085958.32514,18637.55348062553,19130.58247849618
349,36,2006,2790136.0,54476449721.241356,3868082930.534082,23325331083.247894,27283035707.459377,56026602835.37471,19524.657479506863,20080.24083248082
350,36,2007,2757903.0,57176195847.21368,3680502620.7754555,25670736577.708206,27824956648.73001,57738423248.77847,20731.764622328512,20935.625092245256
351,36,2008,2730423.0,57647312442.602066,3393465797.000731,26009515395.052692,28244331250.54864,59523398031.442184,21112.960315160715,21800.064690138555
352,36,2009,2699463.0,60835333355.24097,3480827523.9469175,27982710988.287174,29371794843.006874,62971570125.8427,22536.08712371348,23327.44331959456
353,36,2010,2765734.0,59395291818.97935,3955931043.6664205,24692404613.72465,30746955529.13189,64324805385.36305,21475.41731018939,23257.770047793118
354,36,2011,2734779.0,59958402912.90241,5310190801.831643,24016036583.683773,30632174823.148518,61712814240.25388,21924.40519431457,22565.923696303755
355,36,2012,2702914.0,59978997472.679665,3831695244.753334,23656825696.17354,32490475784.971622,61236729157.422325,22190.494212053974,22655.818556351525
356,36,2013,2710541.0,59760059634.0,3343720634.0,23633801634.0,32782536634.0,60641929634.0,22047.281201059126,22372.6295355798
357,37,1990,1084903.0,8880467246.865234,592812556.7000446,5576861528.283053,2710793161.8821354,8746548199.837362,8185.494230235546,8062.055501586189
358,37,1992,1096156.0,8693096693.796768,646067828.9137664,5451142622.835253,2595886242.0477486,9042804595.516092,7930.528769442277,8249.559912563625
359,37,1995,1155248.0,9290162867.994638,678292652.3925406,5912320830.657332,2699549384.944766,9505735946.20748,8041.704350922606,8228.30764148259
360,37,1996,1181600.0,9678301165.657211,658133093.5527575,5899031793.502285,3121136278.602168,9679357158.556477,8190.843911355121,8191.737608798644
361,37,1997,1208695.0,9909374621.90842,683934518.809054,6179640044.255528,3045800058.8438373,10170227535.899698,8198.407887770214,8414.221566151675
362,37,1998,1230010.0,10742601114.367872,743851105.2681354,6890389628.981134,3108360380.1186023,10987117804.23291,8733.751038095521,8932.54347869766
363,37,1999,1253427.0,11917670423.87563,781119120.4962728,7818572549.617288,3317978753.7620683,12193656914.62304,9508.069017083268,9728.25454902682
364,37,2000,1274277.0,12364272956.317753,847258959.637534,8047188587.516939,3469825409.16328,12649568272.171412,9702.97114074707,9926.859130449198
365,37,2001,1292536.0,12854035513.241247,877236033.7067019,8065768875.291793,3911030604.2427526,13033401503.68976,9944.818181653158,10083.588777171204
366,37,2002,1314391.0,12670084742.0454,1020176538.2186702,7735783687.570071,3914124516.2566595,12947584385.306925,9639.509660401965,9850.633780440467
367,37,2003,1335052.0,12722000862.962626,1138511445.680634,7671765673.834653,3911723743.447338,12825725703.451866,9529.217485882666,9606.910969349408
368,37,2004,1347622.0,13227220969.101295,1273303580.6670783,7661433274.197034,4292484114.2371826,12841961794.595427,9815.230805894602,9529.35006596466
369,37,2005,1372382.0,13464785417.883503,1351688271.333475,7817535928.956687,4295561217.593342,13239697283.863874,9811.251836502886,9647.239095138142
370,37,2006,1405670.0,13765076303.116858,1386363416.5412753,8062098542.133436,4316614344.442147,13777525461.855646,9792.53758216143,9801.393970032543
371,37,2007,1427880.0,14942722781.212555,1344818804.4615405,8569162501.853815,5028741474.8972,14615844007.234005,10464.970992809307,10236.045050868424
372,37,2008,1440923.0,15020344331.62643,1357818901.9886746,8852800884.25587,4809724545.381885,15130745014.576387,10424.113107797177,10500.731138705114
373,37,2009,1488101.0,17047819273.000303,1513730776.010276,9143792194.046558,6390296302.943469,16465948320.254778,11456.090193474975,11065.07442724303
374,37,2010,1483364.0,18105161181.91257,2094018189.59143,8162869884.009058,7848273044.211774,15480943661.720846,12205.474301595948,10436.375469352664
375,37,2011,1490565.0,15305011853.010426,2160642977.9034514,7964172863.850393,5180195949.117891,14647885892.337725,10267.926492981134,9827.069528895234
376,37,2012,1507816.0,13336563938.438295,1879578143.3170555,7991935332.40126,3465050369.3723335,13977054606.686981,8844.95451596103,9269.734905775626
377,37,2013,1518387.0,13134445925.0,1601679925.0,8149813925.0,3382951925.0,13500179925.0,8650.262367235757,8891.132448446937
378,38,1990,117981.0,898689857.6407934,77303299.4100389,387671847.6975572,433714710.5331973,938171469.8864723,7617.242247826289,7951.886065438269
379,38,1992,118523.0,928872027.978382,85469986.50968046,402924718.55624175,440477322.91245985,919319099.6674187,7837.061397183517,7756.4616122391335
380,38,1995,119288.0,981819705.506945,110247837.83222134,392136864.7571912,479435002.91753244,950740076.2550583,8230.666165137693,7970.123367438957
381,38,1996,119102.0,974262613.3965573,103029855.72734036,397008773.4619063,474223984.2073106,976992451.5805973,8180.069296876268,8202.989467688176
382,38,1997,118433.0,991715066.2106738,109305756.54656836,392373647.64043194,490035662.02367353,986433802.6269338,8373.637974303394,8329.045136295912
383,38,1998,116813.0,1045229283.3904195,122850711.64817746,407253903.4047338,515124668.33750814,1021994788.6662233,8947.884939094274,8748.981608778333
384,38,1999,114546.0,1076985454.7951372,128772158.6022312,401439981.1296212,546773315.0632846,1057746129.5937763,9402.209198008983,9234.24763495693
385,38,2000,112349.0,1099826646.2229,131144556.41937672,410085636.3821139,558596453.4214094,1086007502.168022,9789.376373825311,9666.374441855485
386,38,2001,108788.0,1076381448.8022404,135108968.65116718,397002812.58236074,544269667.5687124,1072038500.7671311,9894.303129042177,9854.381924174828
387,38,2002,105936.0,1096642151.0840862,143838290.73662263,392779564.8830206,560024295.4644428,1086160863.1040072,10351.930893030565,10252.991080501504
388,38,2003,103785.0,1118083826.865232,159590217.96375987,388324842.03624004,570168766.8652321,1133742341.9388447,10773.077293108176,10923.951842162593
389,38,2004,101889.0,1141322796.5256329,166203460.2995676,415292199.8455836,559827136.3804817,1180896928.3508337,11201.629189859876,11590.033549753494
390,38,2005,100351.0,1156508904.2884572,177119353.0061873,406846548.75613385,572543002.5261359,1175573312.7672281,11524.637565031311,11714.614829620314
391,38,2006,98110.0,1165225310.824273,174780503.19540322,402693826.3713777,587750981.2574923,1175330935.3643913,11876.723176274318,11979.726178415976
392,38,2007,96521.0,1174858964.7117548,168716083.18807572,399599770.77772707,606543110.7459519,1170923211.1113296,12172.055456447351,12131.279318607656
393,38,2008,94897.0,1195395708.5399222,157722989.92115742,414737779.36275697,622934939.2560079,1175018421.9296105,12596.770272399785,12382.039705466037
394,38,2009,94585.0,1250947298.3253858,175359827.05003485,443032930.982379,632554540.2929718,1236863697.9635212,13225.64146878877,13076.742590934304
395,38,2010,94977.0,1397615322.849622,296982029.92457956,590380897.4281126,510252305.7564969,1354039932.5705419,14715.302892801647,14256.503496325866
